Candidate ID,Month of Birth,Year of Birth,Gender,State (Location),10th percentage,12th percentage,10th and 12th Completion Years Diff,Degree of study,Specialization in study,College percentage,English 1,English 2,English 3,English 4,Quantitative Ability 1,Quantitative Ability 2,Quantitative Ability 3,Quantitative Ability 4,Domain Skills 1,Domain Skills 2,Domain Test 3,Domain Test 4,Analytical Skills 1,Analytical Skills 2,Analytical Skills 3,Performance
867,12,7,A,N,0.6010928961748636,0.658602150537634,2,X,J,0.17535675082327118,0.30188679245283,0.23684210526315863,0.575757575757576,0.5582822085889569,0.5789473684210524,0.6646706586826351,0.642458100558659,0.7300613496932516,0.8235294117647056,0.8992805755395691,0.8156028368794328,0.891472868217054,0.777777777777778,0.878378378378379,0.6309523809523807,BP
871,3,7,B,I,0.7868852459016393,0.7311827956989245,2,X,J,0.2810098792535676,0.509433962264151,0.9210526315789458,0.6,0.6687116564417179,0.5438596491228065,0.6886227544910181,0.731843575418994,0.5582822085889572,0.5294117647058819,0.597122302158273,0.702127659574468,0.891472868217054,0.5740740740740743,0.770270270270271,0.4880952380952385,BP
872,3,7,B,N,0.7759562841530059,0.793010752688172,2,X,J,0.22832052689352378,0.26415094339622597,0.47368421052631526,0.539393939393939,0.521472392638037,0.5263157894736845,0.6646706586826351,0.608938547486034,0.6196319018404904,0.6470588235294124,0.8129496402877701,0.7588652482269509,0.7364341085271325,0.666666666666667,0.932432432432433,0.5833333333333329,BP
875,12,6,B,I,0.6830601092896176,0.456989247311828,2,X,J,0.7283205268935238,0.39622641509434,0.3421052631578956,0.636363636363636,0.619631901840491,0.6666666666666664,0.772455089820359,0.731843575418994,0.8282208588957055,0.5882352941176471,0.884892086330935,0.659574468085107,0.7829457364341091,0.8148148148148147,0.7162162162162169,0.6071428571428573,BP
879,1,7,A,I,0.6224043715846999,0.3540322580645161,2,X,G,0.8271130625686058,0.490566037735849,0.44736842105263275,0.696969696969697,0.656441717791411,0.8596491228070172,0.880239520958084,0.675977653631285,0.9141104294478523,0.9411764705882347,0.9568345323741011,0.8723404255319156,0.9379844961240317,0.6851851851851852,0.7432432432432433,0.392857142857143,BP
882,3,8,B,N,0.7174863387978143,0.07607526881720417,2,X,G,0.22859495060373236,0.43396226415094297,0.4210526315789478,0.648484848484849,0.619631901840491,0.1228070175438599,0.377245508982036,0.5083798882681559,0.5582822085889572,0.41176470588235264,0.568345323741007,0.7446808510638302,0.6899224806201549,0.6111111111111109,0.8243243243243249,0.2976190476190475,BP
883,6,7,B,I,0.5191256830601096,0.31586021505376327,2,X,J,0.6871569703622391,0.528301886792453,0.47368421052631526,0.672727272727273,0.693251533742331,0.5789473684210524,0.736526946107784,0.48603351955307306,0.8036809815950922,0.5882352941176471,0.8417266187050361,0.8156028368794328,0.6744186046511631,0.7037037037037035,0.6621621621621628,0.6785714285714285,BP
886,11,7,A,M,0.8852459016393448,0.7706989247311826,2,X,J,0.29390779363337005,0.490566037735849,0.2894736842105261,0.672727272727273,0.6687116564417179,0.3859649122807017,0.652694610778443,0.53072625698324,0.6319018404907977,0.5098039215686279,0.7122302158273379,0.6312056737588656,0.8449612403100775,0.5370370370370366,0.6351351351351354,0.4880952380952385,BP
888,3,7,B,N,0.8633879781420766,0.6236559139784945,2,X,G,0.2017014270032933,0.735849056603774,0.7105263157894741,0.818181818181818,0.815950920245399,0.6140350877192985,0.6886227544910181,0.743016759776536,0.5705521472392634,0.7254901960784313,0.8992805755395691,0.6737588652482277,0.9534883720930235,0.722222222222222,0.5810810810810814,0.6785714285714285,MP
889,3,7,A,I,0.6860655737704922,0.40080645161290285,2,X,J,0.8243688254665205,0.377358490566038,0.5263157894736847,0.624242424242424,0.570552147239264,0.5245614035087723,0.712574850299401,0.698324022346369,0.8036809815950922,0.5882352941176471,0.827338129496403,0.6028368794326241,0.8759689922480621,0.7037037037037035,0.5810810810810814,0.5833333333333329,BP
890,8,5,B,N,0.44071038251366135,0.08064516129032251,2,W,F,0.5562568605927554,0.39622641509434,0.23684210526315863,0.575757575757576,0.693251533742331,0.24385964912280655,0.520958083832335,0.45251396648044695,0.5828220858895706,0.6666666666666662,0.7122302158273379,0.8156028368794328,0.8449612403100775,0.7592592592592596,0.878378378378379,0.6785714285714285,BP
891,5,8,B,A,0.8743169398907105,0.9139784946236555,2,X,J,0.796926454445664,0.43396226415094297,0.36842105263158054,0.76969696969697,0.570552147239264,0.14035087719298292,0.497005988023952,0.43016759776536295,0.5337423312883437,0.4705882352941178,0.784172661870504,0.5177304964539009,0.891472868217054,0.666666666666667,0.5270270270270274,0.6547619047619051,BP
892,3,8,B,N,0.5737704918032787,0.4212365591397851,2,X,J,0.2003293084522504,0.566037735849057,0.36842105263158054,0.745454545454546,0.680981595092025,0.28070175438596473,0.568862275449102,0.47486033519553095,0.5092024539877302,0.5098039215686279,0.784172661870504,0.5886524822695034,0.7829457364341091,0.40740740740740733,0.6621621621621628,0.392857142857143,MP
893,9,7,A,I,0.7207650273224044,0.497311827956989,2,X,G,0.7996706915477494,0.207547169811321,0.3421052631578956,0.612121212121212,0.47239263803681,0.4210526315789476,0.485029940119761,0.597765363128492,0.6687116564417174,0.49019607843137286,0.597122302158273,0.8156028368794328,0.6434108527131783,0.5925925925925927,0.770270270270271,0.7023809523809529,BP
894,9,5,A,I,0.4978142076502734,0.22849462365591378,2,X,G,0.7779912184412734,0.450943396226415,0.2894736842105261,0.648484848484849,0.779141104294479,0.6491228070175434,0.772455089820359,0.731843575418994,0.8527607361963191,0.549019607843137,0.827338129496403,0.6879432624113473,0.6589147286821713,0.722222222222222,0.9054054054054054,0.5833333333333329,BP
896,2,6,A,I,0.5251366120218579,0.3268817204301073,2,X,G,0.6240395170142701,0.39622641509434,0.2894736842105261,0.721212121212121,0.5582822085889569,0.6140350877192985,0.712574850299401,0.541899441340782,0.8159509202453983,0.6666666666666662,0.7122302158273379,0.8014184397163121,0.9534883720930235,0.6481481481481476,0.4459459459459457,0.7499999999999996,BP
898,1,8,B,Y,0.7759562841530059,0.6943548387096774,2,X,G,0.3767837541163557,0.377358490566038,0.31578947368421106,0.563636363636364,0.631901840490798,0.5087719298245615,0.6047904191616771,0.664804469273743,0.5828220858895706,0.8431372549019606,0.8417266187050361,0.8723404255319156,0.9379844961240317,0.6851851851851852,0.770270270270271,0.392857142857143,BP
905,7,6,B,M,0.3114754098360659,0.31720430107526854,2,X,J,0.294456641053787,0.22641509433962304,0.4210526315789478,0.6,0.484662576687117,0.5438596491228065,0.760479041916168,0.642458100558659,0.5950920245398769,0.5098039215686279,0.7122302158273379,0.7163120567375888,0.7209302325581396,0.7962962962962963,0.6621621621621628,0.7261904761904762,BP
906,4,7,B,N,0.7213114754098364,0.6002688172043009,2,X,J,0.13090010976948396,0.8113207547169811,0.7894736842105261,0.890909090909091,0.7300613496932521,0.5070175438596494,0.44910179640718606,0.698324022346369,0.8036809815950922,0.5882352941176471,0.784172661870504,0.7730496453900717,0.8139534883720938,0.6296296296296293,0.8243243243243249,0.5595238095238095,BP
908,9,7,A,M,0.666666666666667,0.37096774193548376,2,X,G,0.2574094401756313,0.30188679245283,0.31578947368421106,0.587878787878788,0.644171779141104,0.6315789473684215,0.772455089820359,0.664804469273743,0.8650306748466253,0.37254901960784353,0.568345323741007,0.6453900709219863,0.7054263565891479,0.7962962962962963,0.986486486486487,0.6547619047619051,LP
922,12,5,A,L,0.39153005464480906,0.4301075268817205,2,X,J,0.12705817782656448,0.30188679245283,0.10526315789473695,0.551515151515152,0.644171779141104,0.5789473684210524,0.772455089820359,0.698324022346369,0.5950920245398769,0.6666666666666662,0.7985611510791369,0.7730496453900717,0.8294573643410857,0.7962962962962963,0.7162162162162169,0.7499999999999996,BP
923,9,4,B,N,0.3860655737704919,0.06263440860215042,2,W,F,0.3084522502744238,0.150943396226415,0.18421052631578916,0.515151515151515,0.533742331288344,0.2982456140350877,0.508982035928144,0.541899441340782,0.4846625766871167,0.41176470588235264,0.726618705035971,0.6312056737588656,0.6589147286821713,0.5555555555555559,0.9594594594594594,0.392857142857143,BP
925,2,8,B,N,0.6702185792349731,0.43440860215053734,2,X,B,0.10812294182217341,0.622641509433962,0.6315789473684219,0.575757575757576,0.742331288343558,0.3333333333333337,0.485029940119761,0.5083798882681559,0.6809815950920246,0.23529411764705926,0.496402877697842,0.46099290780141905,0.7209302325581396,0.777777777777778,0.7027027027027026,0.7857142857142857,MP
928,4,7,A,I,0.29726775956284146,0.040322580645161255,2,X,G,0.37156970362239305,0.622641509433962,0.44736842105263275,0.721212121212121,0.7914110429447849,0.5070175438596494,0.592814371257485,0.653631284916201,0.6073619631901842,0.7254901960784313,0.884892086330935,0.8581560283687949,0.7674418604651162,0.0,0.0,0.0,BP
929,11,7,B,Q,0.6448087431693987,0.5053763440860215,2,X,G,0.672338090010977,0.26415094339622597,0.31578947368421106,0.527272727272727,0.521472392638037,0.6140350877192985,0.676646706586826,0.709497206703911,0.8527607361963191,0.8039215686274505,0.9280575539568351,0.8297872340425534,0.8449612403100775,0.6111111111111109,0.6486486486486486,0.5714285714285713,BP
930,11,6,A,N,0.6830601092896176,0.5376344086021505,2,X,B,0.24807903402854015,0.622641509433962,0.6578947368421044,0.721212121212121,0.754601226993865,0.6491228070175434,0.7485029940119761,0.687150837988827,0.8404907975460119,0.13725490196078394,0.453237410071943,0.5886524822695034,0.4108527131782946,0.7962962962962963,0.6216216216216222,0.8333333333333334,MP
931,1,7,B,B,0.540983606557377,0.29569892473118276,2,X,B,0.544456641053787,0.60377358490566,0.6578947368421044,0.8060606060606059,0.656441717791411,0.6491228070175434,0.70059880239521,0.564245810055866,0.8650306748466253,0.6666666666666662,0.8705035971223021,0.7304964539007095,0.7209302325581396,0.8703703703703706,0.8918918918918922,0.8333333333333334,BP
935,10,7,B,I,0.6040983606557377,0.25967741935483857,2,X,G,0.7420417124039516,0.469811320754717,0.31578947368421106,0.612121212121212,0.7300613496932521,0.43859649122807065,0.6287425149700601,0.642458100558659,0.7055214723926381,0.568627450980392,0.856115107913669,0.5886524822695034,0.8139534883720938,0.46296296296296335,0.6216216216216222,0.5238095238095235,BP
937,11,7,A,Q,0.2595628415300548,0.4301075268817205,2,X,J,0.48819978046103185,0.47169811320754695,0.31578947368421106,0.612121212121212,0.6687116564417179,0.6491228070175434,0.760479041916168,0.664804469273743,0.8650306748466253,0.6666666666666662,0.8992805755395691,0.6170212765957448,0.9379844961240317,0.7962962962962963,0.8918918918918922,0.7142857142857145,LP
938,3,7,B,Z,0.5191256830601096,0.34408602150537604,2,X,B,0.3825466520307357,0.339622641509434,0.07894736842105421,0.539393939393939,0.631901840490798,0.15789473684210484,0.532934131736527,0.38547486033519596,0.5828220858895706,0.019607843137254707,0.510791366906475,0.3617021276595751,0.5193798449612406,0.388888888888889,0.297297297297297,0.42857142857142905,LP
941,11,7,A,B,0.3825136612021858,0.11290322580645151,2,X,B,0.2755214050493964,0.60377358490566,0.3421052631578956,0.648484848484849,0.754601226993865,0.4736842105263156,0.592814371257485,0.48603351955307306,0.7055214723926381,0.41176470588235264,0.5539568345323741,0.6879432624113473,0.6589147286821713,0.6481481481481476,0.6216216216216222,0.6428571428571435,LP
942,3,7,B,Q,0.6721311475409837,0.44623655913978455,2,X,G,0.5636663007683864,0.528301886792453,0.31578947368421106,0.7818181818181821,0.656441717791411,0.6315789473684215,0.8083832335329341,0.675977653631285,0.6196319018404904,0.3921568627450976,0.697841726618705,0.6170212765957448,0.5968992248062018,0.722222222222222,0.5135135135135142,0.7857142857142857,BP
948,11,6,A,I,0.6284153005464481,0.38306451612903203,2,X,B,0.5894621295279914,0.60377358490566,0.47368421052631526,0.7333333333333331,0.717791411042945,0.5964912280701754,0.70059880239521,0.642458100558659,0.7300613496932516,0.4705882352941178,0.697841726618705,0.7163120567375888,0.6434108527131783,0.6851851851851852,0.7567567567567578,0.6428571428571435,BP
951,5,7,A,Q,0.5355191256830603,0.032258064516129004,2,X,J,0.5304610318331504,0.415094339622642,0.31578947368421106,0.587878787878788,0.656441717791411,0.3508771929824557,0.592814371257485,0.5083798882681559,0.5214723926380364,0.3921568627450976,0.697841726618705,0.5319148936170216,0.6899224806201549,0.31481481481481466,0.5675675675675682,0.3095238095238092,BP
952,2,7,A,Q,0.6010928961748636,0.13440860215053752,2,X,G,0.3304061470911088,0.509433962264151,0.15789473684210664,0.612121212121212,0.766871165644172,0.5614035087719295,0.568862275449102,0.664804469273743,0.8282208588957055,0.45098039215686275,0.755395683453237,0.5177304964539009,0.8294573643410857,0.722222222222222,0.6756756756756762,0.7142857142857145,BP
960,2,7,A,I,0.2609289617486339,0.10967741935483866,2,X,G,0.8260153677277715,0.584905660377358,0.31578947368421106,0.6606060606060611,0.754601226993865,0.6491228070175434,0.796407185628743,0.720670391061452,0.8527607361963191,0.7058823529411763,0.884892086330935,0.7730496453900717,0.7519379844961243,0.8333333333333329,0.9189189189189199,0.7619047619047623,BP
964,8,7,A,S,0.43715846994535523,0.27956989247311825,2,X,B,0.5060373216245886,0.39622641509434,0.23684210526315863,0.636363636363636,0.607361963190184,0.48947368421052634,0.676646706586826,0.653631284916201,0.5705521472392634,0.3333333333333334,0.726618705035971,0.7446808510638302,0.7054263565891479,0.777777777777778,0.8918918918918922,0.7857142857142857,BP
966,10,8,B,S,0.5054644808743172,0.3870967741935485,2,X,B,0.5573545554335892,0.45283018867924496,0.6842105263157892,0.6,0.6687116564417179,0.5087719298245615,0.712574850299401,0.5195530726256979,0.5705521472392634,0.2941176470588234,0.640287769784173,0.39007092198581544,0.8294573643410857,0.6481481481481476,0.8648648648648647,0.5000000000000001,BP
969,2,8,B,Q,0.557377049180328,0.33333333333333326,2,X,G,0.6816684961580679,0.43396226415094297,0.31578947368421106,0.624242424242424,0.644171779141104,0.4210526315789476,0.6646706586826351,0.553072625698324,0.5582822085889572,0.41176470588235264,0.640287769784173,0.5886524822695034,0.7519379844961243,0.5740740740740743,0.5945945945945946,0.5476190476190479,BP
973,12,7,B,Q,0.7650273224043715,0.403225806451613,2,X,J,0.6322722283205271,0.43396226415094297,0.4210526315789478,0.684848484848485,0.631901840490798,0.5070175438596494,0.6646706586826351,0.642458100558659,0.5828220858895706,0.5098039215686279,0.669064748201439,0.659574468085107,0.8139534883720938,0.6111111111111109,0.7837837837837842,0.5238095238095235,BP
974,6,7,B,J,0.5081967213114753,0.20430107526881702,2,X,B,0.44209659714599336,0.641509433962264,0.36842105263158054,0.8060606060606059,0.742331288343558,0.36842105263157865,0.47305389221556904,0.541899441340782,0.6809815950920246,0.31372549019607837,0.58273381294964,0.5035460992907802,0.7519379844961243,0.5555555555555559,0.6216216216216222,0.5000000000000001,MP
979,11,7,B,I,0.5827868852459019,0.16586021505376336,2,X,G,0.7283205268935238,0.547169811320755,0.39473684210526305,0.672727272727273,0.619631901840491,0.5964912280701754,0.568862275449102,0.709497206703911,0.7914110429447848,0.37254901960784353,0.611510791366907,0.5886524822695034,0.7364341085271325,0.8703703703703706,0.8648648648648647,0.8333333333333334,MP
980,10,7,B,E,0.8043715846994535,0.4120967741935484,2,X,B,0.5279912184412734,0.207547169811321,0.052631578947369695,0.527272727272727,0.533742331288344,0.3508771929824557,0.568862275449102,0.5083798882681559,0.6196319018404904,0.3529411764705885,0.640287769784173,0.41843971631205695,0.7829457364341091,0.7037037037037035,0.6486486486486486,0.7142857142857145,BP
985,4,6,A,M,0.27868852459016424,0.07526881720430101,2,X,J,0.4346871569703621,0.47169811320754695,0.3421052631578956,0.624242424242424,0.656441717791411,0.5964912280701754,0.7485029940119761,0.608938547486034,0.6564417177914111,0.6274509803921572,0.784172661870504,0.702127659574468,0.8759689922480621,0.722222222222222,0.7837837837837842,0.7142857142857145,BP
987,2,6,B,I,0.6647540983606559,0.4747311827956988,2,X,J,0.8024149286498352,0.43396226415094297,0.5000000000000002,0.648484848484849,0.631901840490798,0.48947368421052634,0.676646706586826,0.564245810055866,0.7300613496932516,0.568627450980392,0.755395683453237,0.6453900709219863,0.8759689922480621,0.7592592592592596,0.8108108108108117,0.7142857142857145,BP
988,4,6,A,M,0.4918032786885247,0.4408602150537635,2,X,B,0.9506037321624585,0.547169811320755,0.15789473684210664,0.515151515151515,0.803680981595092,0.8771929824561402,0.820359281437126,0.843575418994413,0.9263803680981596,0.15686274509803905,0.438848920863309,0.6028368794326241,0.5348837209302324,0.7962962962962963,0.9459459459459463,0.6904761904761901,MP
989,3,6,A,M,0.41803278688524603,0.47311827956989205,2,X,G,0.5142700329308452,0.792452830188679,0.8947368421052633,0.8545454545454549,0.815950920245399,0.6140350877192985,0.8083832335329341,0.687150837988827,0.6073619631901842,0.6078431372549022,0.784172661870504,0.7730496453900717,0.7519379844961243,0.8518518518518512,0.8648648648648647,0.8809523809523812,BP
990,7,6,B,N,0.5937158469945358,0.7123655913978495,2,X,D,0.17864983534577394,0.622641509433962,0.2105263157894739,0.76969696969697,0.7914110429447849,0.40350877192982465,0.592814371257485,0.58659217877095,0.5705521472392634,0.6078431372549022,0.827338129496403,0.7304964539007095,0.7674418604651162,0.5925925925925927,0.7027027027027026,0.5238095238095235,MP
995,11,6,A,I,0.6830601092896176,0.5465053763440859,2,X,B,0.7530186608122944,0.22641509433962304,0.0,0.539393939393939,0.570552147239264,0.5245614035087723,0.676646706586826,0.620111731843575,0.6196319018404904,0.41176470588235264,0.755395683453237,0.560283687943263,0.6279069767441866,0.722222222222222,0.6216216216216222,0.7857142857142857,BP
996,10,6,A,I,0.6994535519125682,0.413978494623656,2,X,B,0.6459934138309549,0.547169811320755,0.6842105263157892,0.76969696969697,0.619631901840491,0.4543859649122804,0.6646706586826351,0.653631284916201,0.6441717791411038,0.49019607843137286,0.7410071942446039,0.5744680851063827,0.8449612403100775,0.8888888888888888,0.9729729729729738,0.8571428571428568,MP
997,9,7,A,Q,0.4918032786885247,0.17741935483870952,2,X,B,0.35290889132821057,0.45283018867924496,0.5526315789473675,0.563636363636364,0.644171779141104,0.5789473684210524,0.70059880239521,0.620111731843575,0.6932515337423308,0.2745098039215683,0.640287769784173,0.43262411347517765,0.6899224806201549,0.6851851851851852,0.7837837837837842,0.5952380952380957,MP
999,10,7,A,S,0.27868852459016424,0.29569892473118276,2,X,B,0.3765093304061473,0.547169811320755,0.4210526315789478,0.721212121212121,0.680981595092025,0.5789473684210524,0.652694610778443,0.754189944134078,0.7177914110429444,0.3333333333333334,0.58273381294964,0.6312056737588656,0.6279069767441866,0.8518518518518512,0.7837837837837842,0.8571428571428568,MP
1001,10,7,B,J,0.7896174863387984,0.6021505376344085,2,X,J,0.6240395170142701,0.641509433962264,0.23684210526315863,0.672727272727273,0.8282208588957061,0.3859649122807017,0.508982035928144,0.553072625698324,0.5828220858895706,0.23529411764705926,0.5395683453237411,0.48936170212765945,0.5968992248062018,0.6851851851851852,0.7567567567567578,0.6428571428571435,BP
1004,12,7,B,N,0.5027322404371586,0.336021505376344,2,X,J,0.12952799121844127,0.660377358490566,0.5000000000000002,0.7818181818181821,0.779141104294479,0.5438596491228065,0.616766467065868,0.653631284916201,0.5582822085889572,0.549019607843137,0.7697841726618709,0.659574468085107,0.7984496124031009,0.722222222222222,0.7567567567567578,0.7142857142857145,BP
1007,12,7,A,I,0.555464480874317,0.2373655913978494,2,X,G,0.796926454445664,0.60377358490566,0.31578947368421106,0.76969696969697,0.766871165644172,0.8245614035087723,0.796407185628743,0.82122905027933,0.8895705521472388,0.568627450980392,0.7697841726618709,0.7304964539007095,0.7209302325581396,0.8148148148148147,0.9459459459459463,0.7619047619047623,MP
1008,12,6,A,I,0.7650273224043715,0.6451612903225805,2,X,B,0.6514818880351265,0.509433962264151,0.36842105263158054,0.745454545454546,0.680981595092025,0.5964912280701754,0.796407185628743,0.553072625698324,0.8527607361963191,0.3921568627450976,0.7985611510791369,0.659574468085107,0.5658914728682172,0.8333333333333329,0.7837837837837842,0.8333333333333334,BP
1010,8,7,A,N,0.32786885245901654,0.1943548387096774,3,X,B,0.17288693743139416,0.679245283018868,0.6842105263157892,0.6606060606060611,0.865030674846626,0.31578947368421073,0.544910179640719,0.48603351955307306,0.5828220858895706,0.1764705882352941,0.482014388489209,0.37588652482269475,0.6434108527131783,0.4814814814814817,0.5135135135135142,0.45238095238095244,LP
1016,4,7,B,N,0.6994535519125682,0.5913978494623655,2,X,G,0.1791986827661911,0.660377358490566,0.5789473684210524,0.0,0.0,0.2982456140350877,0.0,0.0,0.0,0.5294117647058819,0.0,0.0,0.0,0.7037037037037035,0.7027027027027026,0.6666666666666667,BP
1017,9,7,A,S,0.6010928961748636,0.29569892473118276,2,X,G,0.4198682766191,0.547169811320755,0.5263157894736847,0.684848484848485,0.680981595092025,0.28070175438596473,0.485029940119761,0.53072625698324,0.5705521472392634,0.31372549019607837,0.568345323741007,0.6879432624113473,0.5658914728682172,0.6296296296296293,0.7837837837837842,0.5476190476190479,MP
1018,6,7,B,N,0.7267759562841531,0.4623655913978495,2,X,C,0.277442371020856,0.716981132075472,0.31578947368421106,0.8303030303030301,0.570552147239264,0.4210526315789476,0.6047904191616771,0.597765363128492,0.5828220858895706,0.5294117647058819,0.7697841726618709,0.6170212765957448,0.8139534883720938,0.6481481481481476,0.7297297297297302,0.5952380952380957,MP
1019,7,7,B,Q,0.5519125683060113,0.17741935483870952,2,X,G,0.33589462129528,0.584905660377358,0.4210526315789478,0.7818181818181821,0.496932515337423,0.31578947368421073,0.544910179640719,0.5083798882681559,0.5582822085889572,0.45098039215686275,0.568345323741007,0.6737588652482277,0.8449612403100775,0.5370370370370366,0.8378378378378383,0.3809523809523813,LP
1020,4,7,A,Q,0.5683060109289619,0.29032258064516103,2,X,G,0.5935784851811199,0.60377358490566,0.5263157894736847,0.745454545454546,0.7300613496932521,0.6842105263157894,0.7844311377245511,0.653631284916201,0.5950920245398769,0.6470588235294124,0.784172661870504,0.659574468085107,0.9534883720930235,0.8333333333333329,0.8378378378378383,0.8333333333333334,BP
1021,7,7,B,S,0.6775956284153009,0.39784946236559104,2,X,G,0.6514818880351265,0.566037735849057,0.3421052631578956,0.624242424242424,0.766871165644172,0.5263157894736845,0.568862275449102,0.620111731843575,0.7300613496932516,0.7450980392156865,0.784172661870504,0.8297872340425534,0.9224806201550386,0.8333333333333329,0.7297297297297302,0.8571428571428568,BP
1022,10,8,B,Q,0.45519125683060135,0.23118279569892453,2,X,G,0.607574094401756,0.43396226415094297,0.13157894736842168,0.539393939393939,0.680981595092025,0.4736842105263156,0.6287425149700601,0.541899441340782,0.6932515337423308,0.41176470588235264,0.62589928057554,0.659574468085107,0.6899224806201549,0.8518518518518512,0.8648648648648647,0.80952380952381,BP
1024,4,8,A,S,0.15928961748633896,0.22580645161290325,2,X,B,0.46761800219538974,0.584905660377358,0.4210526315789478,0.7333333333333331,0.644171779141104,0.6315789473684215,0.760479041916168,0.743016759776536,0.5337423312883437,0.3921568627450976,0.726618705035971,0.6737588652482277,0.58139534883721,0.7407407407407404,0.7027027027027026,0.7380952380952379,BP
1028,4,7,A,T,0.6010928961748636,0.33333333333333326,2,X,L,0.42178924259055983,0.679245283018868,0.44736842105263275,0.7818181818181821,0.803680981595092,0.40350877192982465,0.520958083832335,0.553072625698324,0.6932515337423308,0.31372549019607837,0.697841726618705,0.5319148936170216,0.5503875968992253,0.6481481481481476,0.5945945945945946,0.6666666666666667,BP
1029,4,8,B,Q,0.62568306010929,0.07526881720430101,2,X,B,0.4445664105378704,0.432075471698113,0.26315789473684337,0.8303030303030301,0.631901840490798,0.43859649122807065,0.497005988023952,0.720670391061452,0.5582822085889572,0.25490196078431326,0.510791366906475,0.5319148936170216,0.7209302325581396,0.7037037037037035,0.8108108108108117,0.6428571428571435,BP
1030,7,8,A,Q,0.5816939890710384,0.4061827956989248,2,X,L,0.4980790340285399,0.60377358490566,0.7105263157894741,0.636363636363636,0.742331288343558,0.5438596491228065,0.6047904191616771,0.687150837988827,0.5705521472392634,0.3333333333333334,0.453237410071943,0.5886524822695034,0.6744186046511631,0.722222222222222,0.5945945945945946,0.7619047619047623,BP
1033,11,7,A,Q,0.540983606557377,0.42553763440860193,2,X,G,0.5148188803512623,0.716981132075472,0.8157894736842108,0.7939393939393941,0.607361963190184,0.5087719298245615,0.532934131736527,0.642458100558659,0.6564417177914111,0.7647058823529415,0.9568345323741011,0.8723404255319156,0.7829457364341091,0.8148148148148147,0.9729729729729738,0.7142857142857145,BP
1035,4,8,A,Q,0.30601092896174875,0.21505376344086002,2,X,B,0.38803512623490666,0.20566037735849102,0.18421052631578916,0.612121212121212,0.484662576687117,0.34912280701754345,0.6287425149700601,0.5195530726256979,0.6441717791411038,0.23529411764705926,0.5395683453237411,0.560283687943263,0.5348837209302324,0.4814814814814817,0.9189189189189199,0.3333333333333336,MP
1036,4,7,A,Q,0.7213114754098364,0.14247311827956977,2,X,B,0.37431394072447843,0.43396226415094297,0.2894736842105261,0.587878787878788,0.680981595092025,0.5964912280701754,0.760479041916168,0.709497206703911,0.6809815950920246,0.45098039215686275,0.7985611510791369,0.702127659574468,0.5503875968992253,0.666666666666667,0.8108108108108117,0.5714285714285713,LP
1037,10,7,A,Q,0.5081967213114753,0.026881720430107503,2,X,B,0.27003293084522495,0.13207547169811298,0.13157894736842168,0.575757575757576,0.43558282208589,0.3859649122807017,0.508982035928144,0.620111731843575,0.5705521472392634,0.25490196078431326,0.510791366906475,0.5319148936170216,0.6744186046511631,0.7037037037037035,0.5405405405405406,0.7619047619047623,MP
1043,1,8,A,Q,0.5081967213114753,0.029569892473118253,2,X,B,0.34961580680570803,0.735849056603774,0.31578947368421106,0.8545454545454549,0.595092024539877,0.49122807017543857,0.616766467065868,0.47486033519553095,0.6441717791411038,0.31372549019607837,0.654676258992806,0.6879432624113473,0.45736434108527113,0.7962962962962963,0.8378378378378383,0.7619047619047623,LP
1044,8,8,B,N,0.681147540983607,0.4615591397849461,2,X,J,0.16328210757409445,0.60377358490566,0.2894736842105261,0.696969696969697,0.754601226993865,0.2280701754385968,0.520958083832335,0.48603351955307306,0.4846625766871167,0.45098039215686275,0.755395683453237,0.6737588652482277,0.6124031007751937,0.5555555555555559,0.5675675675675682,0.5476190476190479,MP
1045,9,8,A,Q,0.6092896174863389,0.5591397849462365,2,X,L,0.4467618002195388,0.339622641509434,0.23684210526315863,0.624242424242424,0.582822085889571,0.28070175438596473,0.544910179640719,0.48603351955307306,0.5828220858895706,0.13725490196078394,0.510791366906475,0.30496453900709225,0.5348837209302324,0.46296296296296335,0.7567567567567578,0.2857142857142858,BP
1048,11,7,A,Q,0.2622950819672132,0.11344086021505362,2,X,B,0.40504939626783765,0.45283018867924496,0.39473684210526305,0.5030303030303029,0.680981595092025,0.3508771929824557,0.497005988023952,0.5195530726256979,0.6932515337423308,0.19607843137254916,0.482014388489209,0.560283687943263,0.58139534883721,0.6296296296296293,0.7837837837837842,0.5476190476190479,BP
1410,10,7,B,N,0.7139344262295082,0.510752688172043,2,X,J,0.2972008781558728,0.547169811320755,0.4210526315789478,0.721212121212121,0.7055214723926381,0.24385964912280655,0.532934131736527,0.608938547486034,0.5582822085889572,0.31372549019607837,0.5539568345323741,0.5460992907801423,0.7364341085271325,0.5185185185185183,0.7567567567567578,0.4047619047619047,BP
318,2,7,B,E,0.666666666666667,0.5161290322580645,2,X,B,0.6056531284302966,0.60377358490566,0.5526315789473675,0.7575757575757579,0.607361963190184,0.28070175438596473,0.6886227544910181,0.45251396648044695,0.5337423312883437,0.549019607843137,0.7985611510791369,0.7588652482269509,0.6589147286821713,0.49999999999999994,0.7837837837837842,0.35714285714285693,MP
